agent_id,month,call_volume,avg_handle_time,first_call_resolution,csat_score,quality_score,transfer_rate,repeat_call_rate,incentive_payout,incentive_tier
A074,7,601,351.54391673344537,0.5366748650208627,3.4063073764743566,37.09918285918402,0.21331748554988653,0.28262276754844523,150.0,Silver
A075,7,528,423.4426572330489,0.4725620816468199,3.271998091150124,39.94405107939365,0.16525287616460968,0.34625549689720325,150.0,Silver
A076,7,614,339.62874644149616,0.5330386075717896,3.3456016489567655,38.36443677279034,0.20494978810403447,0.3208276154172871,150.0,Silver
A077,7,604,466.02858424519786,0.4761876295262187,3.064014918936488,34.59541313548732,0.18399299498954802,0.3224292374189736,0.0,Bronze
A078,7,489,498.7342168176554,0.5798105255381995,3.453784900489836,51.034643109822724,0.09914281368918586,0.28333184931353417,0.0,Bronze
A079,7,503,498.33821323783377,0.573850369080279,3.1634328957237448,45.249830686798106,0.09413814105576293,0.2831387108836654,0.0,Bronze
A080,7,471,455.0528000021188,0.547573802387245,3.4130868008944404,45.00783684142514,0.13769595763663767,0.22055573635666964,0.0,Bronze
A081,7,543,443.9594181771507,0.6221688031338359,3.6410405188832464,49.88693768462098,0.108299167021223,0.2546823853134117,0.0,Bronze
A082,7,619,437.1387276445531,0.5687966312024851,3.5075150803317725,62.62991694268862,0.1524383762361322,0.23899942223684909,150.0,Silver
A083,7,436,517.5161376444289,0.5950213938422345,3.0872338202963006,51.121121642773254,0.11044577991397203,0.26712705677547605,0.0,Bronze
A084,7,433,518.6268554707414,0.6770900689304596,3.649878278665579,51.96279953384594,0.03272511033302879,0.19487569603631966,0.0,Bronze
A085,7,548,471.38429157070703,0.46309203097595386,2.9865514725619366,25.90259060456939,0.12389930608679774,0.27921462937283614,0.0,Bronze
A086,7,629,364.42308128625746,0.6242538368647625,3.6067165010496227,59.72720139605411,0.18826205116818934,0.298446500306712,150.0,Silver
A087,7,594,450.6875758162191,0.7303949251535596,4.03663196813538,71.99365400849287,0.12312811099966181,0.23992545158230183,75.0,Bronze
A088,7,487,471.0403014333418,0.5547251985470526,3.3360415877139107,40.414741637585834,0.12085230487319809,0.27798564303285433,0.0,Bronze
A089,7,387,578.726314380439,0.47055367103935397,3.3310254427678827,39.0893929455094,0.04621166699577454,0.3173215910917291,0.0,Bronze
A090,7,536,483.7726170201185,0.6626783843459694,3.5961044444353565,55.465294316044876,0.15245728111534057,0.227491165489322,0.0,Bronze
A091,7,535,429.93008378043606,0.5309743725907377,3.363304692520594,36.52382944620867,0.12626246251639175,0.30470654224309063,150.0,Silver
A092,7,737,406.0222124013087,0.6717717697315135,3.803226565495358,47.16113838916729,0.23297837030847204,0.21100966111093042,350.0,Gold
A093,7,430,439.42287498506624,0.7302287164426275,4.0075226868226075,65.77694214590441,0.02,0.2377207213089877,225.0,Silver
A094,7,657,362.8726747750823,0.5651800730800686,3.335572971969413,43.93106341243702,0.14421038200975606,0.2663353655375493,350.0,Gold
A095,7,542,430.0716505357587,0.564337455039188,3.663721202173459,36.899880108036676,0.1342051820863438,0.26166960810938794,150.0,Silver
A096,7,669,372.201258370889,0.5707657365620259,3.4800271513228145,43.25992499947873,0.19576118667553874,0.27234509592973494,350.0,Gold
A097,7,619,381.52115331430656,0.5789390253376362,3.246614293305225,43.18266534096942,0.14471965648203228,0.2506899849671772,150.0,Silver
A098,7,638,418.5827527963883,0.5378301374970469,3.365957650673219,46.03200969801693,0.12202036413174006,0.2947284154860757,350.0,Gold
A099,7,699,369.2397875648195,0.4426995650624287,3.1351992656103986,42.84360308104757,0.20333219846065018,0.30679929629562647,350.0,Gold
A100,7,546,448.7540944913967,0.5934272608775615,3.4395885557967074,55.20017559452271,0.1313369009209259,0.2766848037335405,0.0,Bronze
A101,7,701,363.730259429287,0.503387348144776,3.352602641588471,38.61436306114491,0.24298241461097006,0.33512525690943384,350.0,Gold
A102,7,560,425.77122230781674,0.6232555295142201,3.66325257724442,52.0966191724966,0.12439462117192032,0.22911813759006672,150.0,Silver
A103,7,707,375.4084568210262,0.4,2.503190061337069,25.0,0.22014122739703476,0.3360827362811448,350.0,Gold
A104,7,721,435.74996421170596,0.5452269560203369,3.4489345931955917,45.620633864283015,0.19830923592694452,0.29574913898292793,350.0,Gold
A105,7,388,515.9536033861491,0.6143365136796675,3.5742568721393724,57.474774876167416,0.02,0.2411896738786908,0.0,Bronze
A106,7,649,331.60528570340193,0.49568888739459105,3.186342083067907,34.47908070645181,0.16087162392262083,0.3156540618669635,350.0,Gold
A107,7,659,359.29943656874445,0.5104386585871721,3.3072622053985383,32.61554827521948,0.21336775616228107,0.3124865023846834,350.0,Gold
A108,7,645,343.77667922085806,0.5878575827027055,3.464635146928138,41.776910150467586,0.17382657826190898,0.29735482020774695,350.0,Gold
A109,7,423,535.7686417247039,0.611139731085208,3.856513874324266,50.900929903575395,0.10659862123557036,0.23736440618336943,0.0,Bronze
A110,7,475,498.37266038049114,0.5936152036804316,3.5232330606503366,51.453134885315954,0.11118378297032572,0.2342706613209131,0.0,Bronze
A111,7,584,488.4996852581744,0.4287064239685158,3.1132052514846693,40.736275033581336,0.15941246079616844,0.3192901087256813,0.0,Bronze
A112,7,583,442.8488678927215,0.45546665789764845,3.177837888578488,26.47457904193563,0.1559681326696502,0.2887807666545276,0.0,Bronze
A113,7,449,456.9217217531274,0.5576420733961203,3.4048747886718047,47.12363040445619,0.06825053833580985,0.2938781167629768,0.0,Bronze
A114,7,703,377.04613938790175,0.41485366814231844,3.019700036148986,32.025808071138876,0.23441692318684543,0.2992059937377803,350.0,Gold
A115,7,445,527.0133410599619,0.6529491499042274,3.6773199347534025,54.87257317499424,0.04520421598189107,0.3088108325858897,0.0,Bronze
A116,7,525,483.40791774954045,0.5965846288373414,3.4839088424221676,43.97848842454288,0.04657560121629928,0.30024398431227595,0.0,Bronze
A117,7,488,512.6906916090898,0.6286495369848858,3.4596478540575744,47.240632537575195,0.05159482465987825,0.24891745829405507,0.0,Bronze
A118,7,678,374.12304165456464,0.4399967701939539,3.032729723125878,40.70481026950385,0.21332940137647927,0.35002312671235775,350.0,Gold
A119,7,587,436.61214144740563,0.43979103872909237,3.1012254148241647,31.856766829960968,0.17076977060268655,0.2749795285790393,150.0,Silver
A120,7,627,446.79044858190093,0.5809841106464708,3.6915849631401967,61.19666022761146,0.10530359777146517,0.34330755568339844,0.0,Bronze
A121,7,476,492.04014968559784,0.6237550135398223,3.7809700474961474,56.95815051228197,0.07069172170734828,0.2327915562180564,0.0,Bronze
A122,7,557,416.63280490408613,0.6032583141372263,3.487284713297695,46.95429329875278,0.1527669068741534,0.25508175192812865,150.0,Silver
A123,7,455,539.8844856115079,0.5992795685225975,3.4389595888964952,57.26933880798349,0.05714110971538328,0.20461017397530795,0.0,Bronze
A124,7,582,409.8542168665927,0.5455171326475617,3.401364611117693,36.402227027432346,0.13129877289345815,0.29638176608320216,150.0,Silver
A125,7,718,352.39759741925576,0.4555043173153871,3.165334486921315,29.820405629563965,0.21183301046644532,0.28460794836153186,350.0,Gold
A126,7,698,315.2554852975854,0.5385359674769288,3.3923734286909526,45.38952011785865,0.17409846463545978,0.28763528585620934,350.0,Gold
A127,7,481,488.37128052667646,0.6484175042439151,3.865657904890187,56.588610575939235,0.10070468636095255,0.2243047653146978,0.0,Bronze
A128,7,709,318.900130070422,0.46689870481223517,2.999527675306761,37.82817339122191,0.23337122991347764,0.2809082000271956,350.0,Gold
A129,7,414,547.7521764480449,0.6039625666386965,3.5605630773475014,55.91853893761924,0.02,0.23428412829164283,0.0,Bronze
A130,7,523,441.22456294107917,0.5966338739243364,3.4373816054228112,49.66975773797924,0.15487730649336506,0.268120091452831,0.0,Bronze
A131,7,522,537.1212222284088,0.4914312846121722,3.2248211110987985,40.48598674574949,0.10581258774694212,0.26498275696906637,0.0,Bronze
A132,7,410,525.273692598113,0.6258112499499644,3.62940819880688,56.67059200884091,0.09133678062595957,0.2272111498893069,0.0,Bronze
A133,7,626,407.04328045525153,0.4438593204490341,3.0412368036257384,40.301164907800406,0.17639706395169213,0.34235447325832075,150.0,Silver
A134,7,691,378.97289791206083,0.6807076039200555,3.765287176375622,55.80860258593314,0.11354774503866097,0.3057913546782072,350.0,Gold
A135,7,634,407.74149455280826,0.5679780304315604,3.432615574762749,53.49620304124304,0.19173314068380723,0.28713645241396596,150.0,Silver
A136,7,598,396.45339820751093,0.5207836159851172,3.118034374893493,41.67963563330249,0.18781062429685233,0.26416870434063444,150.0,Silver
A137,7,592,436.1326121850027,0.4987512563528253,3.3451253785302675,42.02196707710077,0.1680373593440856,0.2894860723567005,150.0,Silver
A138,7,714,346.052795529245,0.5110821261681961,3.235734089850467,50.251362662544274,0.20259000556824672,0.2965148197172989,350.0,Gold
A139,7,556,482.9511661671699,0.5613538746660839,3.4114114320459707,51.38644719456476,0.1109371091102282,0.2649757016144952,0.0,Bronze
A140,7,609,419.0611710005466,0.49765460402842965,3.060673563140313,35.946989764655186,0.16498636011879644,0.3280299033907361,150.0,Silver
A141,7,521,523.7192838506585,0.5697277723789452,3.298096255899679,50.677801662269275,0.08653837595858566,0.27863309553884863,0.0,Bronze
A142,7,652,338.29591954377247,0.531202411592451,3.405238823147504,34.04467865597433,0.23290147283971854,0.3147546069103157,350.0,Gold
A143,7,677,383.9880239054379,0.43422463201225936,3.065565658351641,32.99404037171976,0.20600427702097016,0.31687683348616735,350.0,Gold
A144,7,608,421.0726372017538,0.6064297748027798,3.337269725793019,53.0965197555352,0.1499998777551753,0.29719309667052574,150.0,Silver
A145,7,637,380.59844557081817,0.6772281319489856,3.928377355352572,64.16002838940675,0.12070325403401556,0.22411417969195938,150.0,Silver
A146,7,542,506.5723558112196,0.5048925182766616,3.396923963022457,29.775842458264364,0.1340199936238382,0.2689072966151956,0.0,Bronze
A147,7,575,446.3213283083657,0.5315155241520937,3.3790202408344885,53.135951334958186,0.11497876274981733,0.35271340177042915,0.0,Bronze
A148,7,429,534.7744818245833,0.5522226592643531,3.66543009951552,31.14229768922414,0.047777881870553665,0.22436160388542525,0.0,Bronze
A149,7,603,461.7738526372748,0.47755279088013036,3.1982469344955606,52.719538049862386,0.07480745359900715,0.28681672188880003,0.0,Bronze
A150,7,702,321.4490761296524,0.5260198361350686,3.017337875680113,49.452981229801296,0.2095252773741366,0.2707812299910607,350.0,Gold
A151,7,572,480.89856573968865,0.5624880313102397,3.5199060943141927,48.28974842851194,0.1109415611639931,0.35025397566760097,0.0,Bronze
A152,7,558,470.5326058420761,0.5348327890967114,3.4226608493530706,48.65424154983781,0.16271437150418633,0.3402726508857108,0.0,Bronze
A153,7,532,480.07798107685096,0.6632402356974114,3.6806826668814265,55.140506725206414,0.09828190621377125,0.2795217500303014,0.0,Bronze
A154,7,534,475.85680339950113,0.6335722418437741,3.7566390658364885,49.78649005258709,0.09713483409176843,0.23665134339120036,0.0,Bronze
A155,7,653,386.71510828453694,0.4576791646714545,2.8054537440235285,39.57943078982841,0.13145134455762172,0.38971367424667147,350.0,Gold
A156,7,523,428.0398728342541,0.5170006509529339,3.3914820512502737,40.31500730515118,0.1258217452462677,0.30425029973405554,150.0,Silver
A157,7,655,399.3851311426285,0.5720570824644304,3.271961940555577,41.049728186776285,0.1412711340194706,0.30049506812332144,350.0,Gold
A158,7,580,402.9203447367376,0.5216517186690859,3.1158355011420817,44.8716322900255,0.11029647838981764,0.2967301739655519,150.0,Silver
A159,7,404,470.53650216235485,0.7347144332250154,3.984494885544247,57.17413770349215,0.02476183373968358,0.2046302295702963,0.0,Bronze
A160,7,483,435.2132004519296,0.6399420559605347,3.7543392953649004,59.07252372247539,0.10442898575730056,0.23646981739799475,150.0,Silver
A161,7,632,425.33648067530584,0.45525925643313636,3.0843023674482835,38.24694943888646,0.1788421820116007,0.31160709762417055,150.0,Silver
A162,7,551,434.3185923532903,0.53702869511381,3.236439007537049,47.538205538353175,0.13758748032514365,0.3034432714148183,150.0,Silver
A163,7,511,480.75874013168976,0.48871592133387914,3.1454860577772203,42.77293524623652,0.11793853254207486,0.31552962542970997,0.0,Bronze
A164,7,560,411.55946760518157,0.5363911322977928,3.167773152725326,54.09329747184595,0.11462529299361174,0.28449940597477236,150.0,Silver
A165,7,498,507.6524024288376,0.5666696312150509,3.4690209072989866,50.01902463015208,0.0714892708963341,0.31861786729494523,0.0,Bronze
A166,7,456,494.3018457832628,0.6000712929977496,3.713586617862652,48.218746296425465,0.09781171873069139,0.1709688907386782,0.0,Bronze
A167,7,619,384.3505704152653,0.5685273765469856,3.422340645927409,56.77504444432907,0.10470829042662186,0.2878856668188416,150.0,Silver
A168,7,416,540.7998757918202,0.643841321892095,3.8672744168216884,53.59756541263987,0.051802729283007776,0.26399563244293134,0.0,Bronze
A169,7,546,514.7487422942888,0.6712786015029154,4.045804487644734,56.56435144382908,0.07842582473698557,0.2658974454464889,75.0,Bronze
A170,7,546,452.17588765258444,0.5428777193831242,3.2409535530650175,37.61883560929027,0.18774030390572424,0.28090276901514943,0.0,Bronze
A171,7,688,352.79155113754234,0.4381650959741036,2.939973854851716,41.728824357542486,0.2625793616432139,0.3309715636318773,350.0,Gold
A172,7,550,390.4049500488123,0.5733176912726212,3.771966004647533,51.63750621468788,0.06446296896860815,0.30025137499039317,150.0,Silver
A173,7,730,326.46666562795957,0.558620539839807,3.585992531444388,56.01868111266796,0.19015009145034878,0.3212867761924826,350.0,Gold
A174,7,453,512.3073975603014,0.5718904945250706,3.2073823572555153,41.323663991557645,0.0743387932815037,0.26222772263460875,0.0,Bronze
A175,7,673,371.29281712712344,0.536840511721713,3.37806530749558,43.77491907991788,0.11949433480704896,0.2932730688051416,350.0,Gold
A176,7,593,391.0121511510804,0.5747482693525929,3.428283903307933,52.39302608255529,0.09398695851617135,0.32045791118942557,150.0,Silver
A177,7,442,459.9554313268822,0.6904789712445343,3.9707844012802815,57.500385498257096,0.1274246356091312,0.16008759922582075,0.0,Bronze
A178,7,480,531.6381375623492,0.5494171439837534,3.3249476023857727,48.74559232307865,0.11827271028122875,0.2595327644120611,0.0,Bronze
A179,7,634,422.1069097788828,0.5595253691130396,3.3023350837987477,34.963216131576004,0.23248524054771602,0.32016493171287297,150.0,Silver
A180,7,717,366.6337485885892,0.47036287009052036,3.004921453200482,44.27501979846137,0.20430067928902643,0.3446309869720409,350.0,Gold
A181,7,645,392.1777237388588,0.6285623047148019,3.521669868609791,47.720278138362964,0.15325467281552033,0.26424843444188006,350.0,Gold
A182,7,595,425.34789414551733,0.4907806166318537,3.291473624097934,35.27205657097683,0.12803448161717093,0.2902298471539849,150.0,Silver
A183,7,480,511.7100018201722,0.5736312908878133,3.3284398658264025,44.95771861900803,0.12468295480907271,0.2440929286753121,0.0,Bronze
A184,7,582,414.0723546152754,0.5112022669882305,3.1766110924540194,44.3118043177919,0.17149060946664182,0.2777826246274366,150.0,Silver
A185,7,402,558.850525900033,0.6017381008829001,3.3476516067979882,50.00560215603679,0.032947550466507755,0.3057450062714007,0.0,Bronze
A186,7,524,402.24758423360146,0.5268164245859348,3.4222301553409333,36.98403021814798,0.08814753649916005,0.27042014949096566,150.0,Silver
A187,7,529,492.5579336869031,0.4699681935654006,3.3256118038473153,37.315098139047954,0.24640401499250578,0.31505541150102945,0.0,Bronze
A188,7,542,435.38430471587844,0.636277757542863,3.5962034932281055,57.23875621040531,0.11989808789333248,0.22287766763700242,150.0,Silver
A189,7,586,439.15671956079143,0.5270821129135619,3.2644887313457116,44.265397593032986,0.1586117562600628,0.31445037573754603,150.0,Silver
A190,7,505,520.3076655395537,0.5908427068286732,3.6572871244618557,58.50695808787419,0.06807298394221213,0.24750112885813746,0.0,Bronze
A191,7,765,322.93325913501155,0.5804191570865126,3.6698448868047233,58.29216524236,0.1983235315047398,0.2649045204607625,350.0,Gold
A192,7,693,359.0703169688115,0.5271848348047156,3.318317800517922,49.023274102370884,0.20081839618608752,0.23862460208682898,350.0,Gold
A193,7,621,436.08560863483916,0.5963603160017752,3.414855831772876,55.66353045478344,0.1953738611265038,0.21305482651314173,150.0,Silver
A194,7,433,518.0719304625679,0.6494137088011156,3.4987787002182027,51.73666657586195,0.04052954216269158,0.24046471227919894,0.0,Bronze
A195,7,667,323.87984092160957,0.6485469413132843,3.4718560309140156,50.77478700033103,0.1423288560266916,0.20082650881875344,350.0,Gold
A196,7,473,454.5651359150661,0.5851281369568021,3.4936405694487274,50.63490555542639,0.09588314351300602,0.32910134439731425,0.0,Bronze
A197,7,737,297.89300568712184,0.5428681262499075,3.138422215039839,41.43736201004034,0.22827588473419602,0.2210070561366695,350.0,Gold
A198,7,462,477.3080742579355,0.4507993723131512,3.1192769265329114,44.74550454097822,0.15613544657182765,0.2956749921148164,0.0,Bronze
A199,7,465,513.4014869984451,0.6242314300851471,3.5819659587495707,60.84825771315385,0.1205892680940214,0.25080845398396767,0.0,Bronze
A200,7,600,440.972274440139,0.6193760281584452,3.435584330250676,48.95320372675939,0.13273797186456096,0.24129560060274843,0.0,Bronze
A001,8,452,492.9880889419898,0.6883090044112072,3.878266132985447,56.02519865929008,0.10674054112880904,0.24950612352757306,0.0,Bronze
A002,8,442,484.31341598324684,0.5993434070316105,3.357469870630003,37.55825252235581,0.09135318429242233,0.2855691459240194,0.0,Bronze
A003,8,507,474.9237526144431,0.5358002905310499,3.6136676886846337,34.56114327950053,0.16193704333433775,0.29488358266142356,0.0,Bronze
A004,8,393,539.8814277017636,0.5763640194505182,3.4304484339945387,45.38759686857592,0.054565551523699206,0.20546081568824942,0.0,Bronze
A005,8,627,429.3234357101005,0.5088798672574223,3.350693764887044,40.15905073425013,0.16205546574926166,0.2656467383434731,150.0,Silver
A006,8,668,379.0782051080544,0.5110566785349854,3.3410994158530447,47.697895762932625,0.151685202064016,0.3006897911137992,350.0,Gold
A007,8,444,538.7649681948662,0.6242207810458222,3.6502430526407648,46.914158450605626,0.02,0.254377227665425,0.0,Bronze
A008,8,562,485.3634579335553,0.558638489061569,3.485075770749765,37.566885467930206,0.19402676543459793,0.2698621579808118,0.0,Bronze
A009,8,672,404.1492976975887,0.4698324224877487,3.1054553761120047,34.21525883684917,0.13526348880511113,0.3231345470921479,350.0,Gold
A010,8,543,395.9473213307789,0.511783133104584,3.0035902384531354,46.29786420787583,0.18169373211424528,0.2956362979887237,150.0,Silver
A011,8,420,524.0141010375496,0.6529841149817387,3.6680226701020784,47.5689148243333,0.09553207605762007,0.24242946797384535,0.0,Bronze
A012,8,544,452.07724650122924,0.5250114516691756,3.247451993710278,55.91807471292142,0.0885911652348137,0.2708234593473693,0.0,Bronze
A013,8,529,435.95080102571666,0.6092087166576401,3.498476093803443,54.17052149111598,0.10230633232816469,0.28577684292059163,150.0,Silver
A014,8,495,568.8831806767677,0.611048553666807,3.4995544753515264,57.92851828538227,0.046525926207522834,0.24265743027286568,0.0,Bronze
A015,8,532,475.3700862207293,0.512535313439316,3.41330210227117,32.853318222947166,0.10402788012325653,0.25506640213365483,0.0,Bronze
A016,8,520,455.99123607992016,0.5421494476622486,3.5909907323857904,36.09249107802485,0.12798763076937794,0.26001025055053867,0.0,Bronze
A017,8,539,448.2339722533065,0.5064910871918005,3.3557778869832275,36.88955241635193,0.13476312432381254,0.2869495793824204,0.0,Bronze
A018,8,481,467.98204635509904,0.574319792722595,3.6560744125787106,44.03962213370095,0.13918705637671153,0.30009216656202736,0.0,Bronze
A019,8,458,474.81977944388456,0.6981300264842526,3.8178775128719318,61.60625324728686,0.10463909511363978,0.2194799494532552,0.0,Bronze
A020,8,366,564.8916796961522,0.5119145367575515,3.2148355214301603,44.52015119006422,0.059483813677129155,0.28964973872801,0.0,Bronze
A021,8,596,377.0921529196892,0.5786187067803787,3.2967298918602927,44.63366759693245,0.10553334637699424,0.23109261454496965,150.0,Silver
A022,8,533,471.8415455156908,0.5130025668195152,3.3652702300874773,33.6139655128612,0.1437049247930685,0.31836345096708124,0.0,Bronze
A023,8,662,413.85370636201264,0.4282787743582344,3.0353510754249897,42.23816013373197,0.1889187283836972,0.30912992563600467,350.0,Gold
A024,8,442,495.4564143070461,0.5539935475436641,3.407312311139423,42.9265271007682,0.0715246022106291,0.2754017452142943,0.0,Bronze
A025,8,458,405.6143631106859,0.5762729966410042,3.632622267532396,46.083780829651424,0.06587685212579938,0.3138962936500543,150.0,Silver
A026,8,656,382.67229685603803,0.5743854084816943,3.466010007808025,39.51432937040893,0.14103945353235578,0.2855087365388014,350.0,Gold
A027,8,647,394.8011868389165,0.5183780659683128,3.115574841332887,39.99283691653632,0.20052313493499022,0.24380115218121962,350.0,Gold
A028,8,719,450.4740064992774,0.4,2.8032428808290675,35.63487664266605,0.27510201542263263,0.2869146929094258,200.0,Silver
A029,8,393,539.2444864380521,0.6699069630005628,3.945593747973668,59.50140690447035,0.02,0.23010790129619746,0.0,Bronze
A030,8,652,354.2147897325558,0.5483388519402018,3.417218466177501,32.90820055500589,0.16006906179966918,0.2442822407776751,350.0,Gold
A031,8,657,353.0371410086008,0.7386221849218381,4.052961271418947,58.52784950438274,0.21503846922132444,0.22400752846025468,425.0,Platinum
A032,8,699,342.8234306032578,0.5356687909177361,3.5932472934578112,51.2812339604194,0.22602424193805928,0.2870003755818549,350.0,Gold
A033,8,509,512.6993177737137,0.6694806176183518,4.05366271904789,52.22851162476966,0.04109676891033768,0.23716929602337516,75.0,Bronze
A034,8,464,474.83581400279536,0.5737387631850902,3.4985513395593073,42.77525644394171,0.11775347431301447,0.24930219927669334,0.0,Bronze
A035,8,593,448.1569420280959,0.4840537290697186,3.0434763433355494,38.433629337277274,0.1438013540811024,0.35862001803071375,0.0,Bronze
A036,8,503,464.2248804087498,0.5949161158153855,3.3233034460971203,51.4986842962916,0.12182295597140219,0.34731136551415953,0.0,Bronze
A037,8,700,337.19305168334085,0.46822032694195237,2.9970402025991616,38.04903996609134,0.22155858232705675,0.3043543275105176,350.0,Gold
A038,8,588,394.25275840622896,0.6595720609288361,3.8005965891496674,49.036572608517396,0.16933287136542025,0.24676235308091554,150.0,Silver
A039,8,576,478.0376287448722,0.47689240540212763,3.416725900018646,37.11801454977255,0.16177123041148883,0.3121655581310783,0.0,Bronze
A040,8,671,381.6127424574656,0.5376407164156306,3.379202193726318,54.4190997054255,0.16626309675751688,0.2771531075305157,350.0,Gold
A041,8,512,477.90634721483764,0.5152602066305944,3.475107376657364,48.76850960720235,0.18430455617754327,0.2689338033157783,0.0,Bronze
A042,8,657,401.4655445800976,0.48842051183680774,3.1377406604663314,43.28705802568946,0.13484274209275443,0.2720827556408626,350.0,Gold
A043,8,507,478.5713005856378,0.7147715857177054,4.032856521269764,59.152497192322414,0.03524870363058522,0.1800234477471521,75.0,Bronze
A044,8,541,442.45961562223454,0.5739018583563771,3.5875118465448312,45.34852787627838,0.12834927021979514,0.28259645742392353,0.0,Bronze
A045,8,623,387.10069942366994,0.6221896408292269,3.3071251794724463,49.38881789655828,0.1232382246665389,0.2355339093222002,150.0,Silver
A046,8,448,485.1863195803573,0.4875909044431553,3.116387767748644,34.848472858553066,0.11491150305178065,0.22761485271852194,0.0,Bronze
A047,8,590,437.8775488167351,0.6148580967967177,3.6968986300511473,41.44687277370943,0.14948984126969247,0.2674025078992626,150.0,Silver
A048,8,584,411.3795840979946,0.5325699109965649,3.3767433419693464,52.067706210117336,0.18051366196489566,0.28582419712744933,150.0,Silver
A049,8,487,575.9020493505018,0.5762277170843422,3.367362259976552,41.106691675869335,0.10994925971929204,0.3099091032082975,0.0,Bronze
A050,8,679,387.36404048573814,0.7022870723120589,3.472192854965936,62.04334504491445,0.14222682129831016,0.2302788429879067,350.0,Gold
A051,8,594,389.2177110288198,0.5983752073021297,3.4427761747340515,51.63289417246946,0.15672203055996348,0.21628970918983917,150.0,Silver
A052,8,559,425.5935067068019,0.554217460963851,3.385783445754323,49.32743939337189,0.12884611238825228,0.2114227163925601,150.0,Silver
A053,8,549,416.000813822821,0.6257651172491105,3.442711181325877,45.44672875242345,0.09294146878298906,0.22810978157021763,150.0,Silver
A054,8,801,399.81531601042684,0.509694637781487,3.2761809371885913,40.124629707370175,0.24747372306104923,0.2773689222665956,350.0,Gold
A055,8,492,494.11875670150164,0.5320119801738583,3.43899532657893,49.029845488783295,0.03477872219527726,0.3154899839604617,0.0,Bronze
A056,8,537,496.2160163741615,0.49774921018541285,3.31627367722742,40.98105633619412,0.21220049763134174,0.3006341879571477,0.0,Bronze
A057,8,705,326.08438687340237,0.45974554492259423,2.687680493829508,36.80310056994939,0.22522678169829224,0.35011243697391753,350.0,Gold
A058,8,492,492.67305194064835,0.6001937938888411,3.361624586331113,39.85273065560594,0.09022537127453123,0.22017749077338455,0.0,Bronze
A059,8,510,498.52267834996206,0.5267996156436981,3.288267390833423,45.955005181536684,0.0987359858236248,0.31823808527393416,0.0,Bronze
A060,8,717,359.36512004103685,0.5739734015987631,3.4926045849557794,47.88321456428722,0.16647136364846565,0.29204031396342234,350.0,Gold
A061,8,573,392.0595533107355,0.49566389348830314,3.2695812709305603,39.48531007226052,0.2304701544841668,0.24118741926174286,150.0,Silver
A062,8,608,457.6317382356141,0.6147871142248776,3.682973261509709,46.81256098609101,0.17388980398337214,0.29376368954787213,0.0,Bronze
A063,8,453,540.387797969335,0.5620408886872746,3.4331143875598134,44.881251699422556,0.02293901408622661,0.27798739927808075,0.0,Bronze
A064,8,657,391.74166024564244,0.5248287878124465,3.278368854732337,48.18394953065114,0.217371605497325,0.30182981999107655,350.0,Gold
A065,8,713,363.90669923191405,0.5294584534495798,3.1764139401802574,42.44902711726492,0.2574726568832404,0.26226973524731545,350.0,Gold
A066,8,549,462.3623737605872,0.6432870372175634,3.7730993969148092,44.513415928444765,0.12180406736590613,0.2809425955006338,0.0,Bronze
A067,8,672,460.4071844909314,0.4366496871940702,2.89792666907835,31.882087890985524,0.21595692116311904,0.2897645552452058,200.0,Silver
A068,8,545,463.1971776230359,0.6127445808733938,3.7137613970620795,45.32447220791667,0.10766283622417147,0.2798649282018608,0.0,Bronze
A069,8,537,486.081580264804,0.5988764887390641,3.5724659096379385,43.821352532729165,0.17670136039391907,0.2850676287816345,0.0,Bronze
A070,8,371,446.68833330622857,0.7216571964575332,3.9243013248589795,61.55727452569372,0.02051745323207056,0.18211209857182004,0.0,Bronze
A071,8,613,380.893933045754,0.5689054402556312,3.33314215273988,50.503438133528135,0.14607200894712744,0.33193903188042473,150.0,Silver
A072,8,630,340.13266297062756,0.40792995365311835,2.6682810540886184,41.792537857474684,0.20946351866586763,0.3437738729452782,150.0,Silver
A073,8,578,487.39643784663014,0.44793498106471474,3.015729758573797,45.056191016678994,0.09867254100565326,0.3404427858822448,0.0,Bronze
A074,8,691,317.2817346652061,0.4821778664692602,3.0228918884375444,31.191554647823967,0.2629115385023648,0.26131522955222325,350.0,Gold
A075,8,504,450.30520782090423,0.6096254377692931,3.1953433781439093,48.68141413974427,0.08317740554320653,0.3196817249825397,0.0,Bronze
A076,8,632,293.68086201753994,0.5330758212622333,3.231931093134303,53.77968727886334,0.17046023066979638,0.250032963288354,150.0,Silver
A077,8,566,410.80236834400534,0.5274256670492273,3.402535530696362,37.61444258004514,0.10973920121384795,0.319776326163287,150.0,Silver
A078,8,449,529.4429535974562,0.5419436582790526,3.480116971194358,37.994664195242414,0.044498008853318415,0.25337938515042807,0.0,Bronze
A079,8,491,531.6631808321761,0.5838946197968894,3.4668241073861843,47.30433162622781,0.10519567752439601,0.24787248799581374,0.0,Bronze
A080,8,583,474.9293640009355,0.5807530143809364,3.495267284680777,45.815937869589156,0.09411084915655564,0.2913614155641889,0.0,Bronze
A081,8,566,422.04462968080065,0.579465143317501,3.368071455532871,41.000934710512745,0.14632648953304805,0.2990405240832543,150.0,Silver
A082,8,622,428.2094203805169,0.6117477428615261,3.6229239443070065,46.34547647080761,0.13559917979481836,0.21716237538196648,150.0,Silver
